Type,Month,Year,Area,Sales,Dollar Volume,Average Price,Median Price,New Listings,SNLR Trend,Active Listings,Mos Inv (Trend),Avg. SP/LP,Avg. LDOM,Avg. PDOM
ALL HOME TYPES,12,2023,Clarington,65,"$52,393,012 ","$806,046 ","$740,000 ",68,54.80%,124,1.5,99%,24,39
ALL HOME TYPES,12,2023,Dufferin County,19,"$14,244,915 ","$749,732 ","$705,000 ",16,54.50%,54,1.9,96%,31,47
ALL HOME TYPES,12,2023,Durham Region,468,"$402,771,269 ","$860,622 ","$810,000 ",472,51.80%,862,1.7,99%,25,41
ALL HOME TYPES,12,2023,East Gwillimbury,27,"$35,952,000 ","$1,331,556 ","$1,310,000 ",24,42.90%,67,2.8,97%,40,53
ALL HOME TYPES,12,2023,Essa,9,"$6,476,900 ","$719,656 ","$735,000 ",12,49.20%,46,2.5,97%,37,45
ALL HOME TYPES,12,2023,Georgina,21,"$19,943,001 ","$949,667 ","$835,000 ",35,41.20%,126,3.1,96%,25,62
ALL HOME TYPES,12,2023,Halton Hills,30,"$52,507,610 ","$1,750,254 ","$905,000 ",31,48.80%,90,2.4,95%,23,39
ALL HOME TYPES,12,2023,Halton Region,361,"$470,220,978 ","$1,302,551 ","$1,035,000 ",327,51.00%,908,2.2,95%,36,54
ALL HOME TYPES,12,2023,Innisfil,35,"$27,620,100 ","$789,146 ","$720,000 ",49,31.80%,164,4.8,97%,42,72
ALL HOME TYPES,12,2023,King,9,"$21,759,000 ","$2,417,667 ","$1,978,000 ",18,34.70%,78,5.2,91%,45,64
ALL HOME TYPES,12,2023,Markham,145,"$178,520,013 ","$1,231,173 ","$1,179,000 ",161,53.40%,366,1.8,99%,28,42
ALL HOME TYPES,12,2023,Milton,87,"$86,212,101 ","$990,944 ","$910,000 ",81,50.30%,173,1.9,97%,34,50
ALL HOME TYPES,12,2023,Mississauga,285,"$271,208,172 ","$951,608 ","$885,000 ",358,46.60%,964,2.4,97%,34,49
ALL HOME TYPES,12,2023,New Tecumseth,18,"$14,751,000 ","$819,500 ","$810,500 ",35,46.40%,105,3.1,98%,25,39
ALL HOME TYPES,12,2023,Newmarket,65,"$75,132,486 ","$1,155,884 ","$1,002,000 ",51,49.60%,109,2,98%,30,44
ALL HOME TYPES,12,2023,Oakville,136,"$221,689,252 ","$1,630,068 ","$1,250,000 ",126,47.30%,371,2.6,94%,40,60
ALL HOME TYPES,12,2023,Orangeville,19,"$14,244,915 ","$749,732 ","$705,000 ",16,54.50%,54,1.9,96%,31,47
ALL HOME TYPES,12,2023,Oshawa,147,"$106,941,468 ","$727,493 ","$706,000 ",148,50.80%,239,1.7,99%,26,42
ALL HOME TYPES,12,2023,Peel Region,619,"$631,495,993 ","$1,020,187 ","$900,000 ",782,44.90%,"1,927",2.5,97%,32,49
ALL HOME TYPES,12,2023,Pickering,78,"$78,396,664 ","$1,005,085 ","$895,000 ",71,50.60%,134,1.8,98%,27,42
ALL HOME TYPES,12,2023,Richmond Hill,105,"$146,336,280 ","$1,393,679 ","$1,300,000 ",117,44.80%,333,2.6,98%,33,48
ALL HOME TYPES,12,2023,Scugog,9,"$8,810,000 ","$978,889 ","$880,000 ",9,51.30%,39,2.4,97%,31,38
ALL HOME TYPES,12,2023,Simcoe County,99,"$87,314,180 ","$881,961 ","$842,000 ",124,35.50%,416,3.6,96%,37,57
ALL HOME TYPES,12,2023,Stouffville,32,"$41,968,721 ","$1,311,523 ","$1,196,500 ",37,46.50%,95,2.7,98%,34,48
ALL HOME TYPES,12,2023,Toronto C01,172,"$144,995,924 ","$843,000 ","$732,500 ",268,38.70%,831,3.6,97%,35,55
ALL HOME TYPES,12,2023,Toronto C02,56,"$121,532,908 ","$2,170,231 ","$1,672,500 ",46,38.60%,161,4,94%,38,59
ALL HOME TYPES,12,2023,Toronto C03,29,"$40,753,722 ","$1,405,301 ","$900,000 ",24,40.90%,68,3,93%,24,41
ALL HOME TYPES,12,2023,Toronto C04,19,"$41,779,560 ","$2,198,924 ","$1,770,000 ",25,47.70%,78,2.3,95%,36,49
ALL HOME TYPES,12,2023,Toronto C06,13,"$11,641,400 ","$895,492 ","$710,000 ",17,40.50%,65,3.4,96%,33,60
ALL HOME TYPES,12,2023,Toronto C07,37,"$41,280,800 ","$1,115,697 ","$810,000 ",29,47.20%,138,2.7,97%,39,49
ALL HOME TYPES,12,2023,Toronto C08,82,"$61,139,365 ","$745,602 ","$661,000 ",141,34.40%,524,4.1,98%,36,60
ALL HOME TYPES,12,2023,Toronto C09,15,"$23,325,999 ","$1,555,067 ","$1,140,000 ",4,51.10%,30,2.5,95%,34,46
ALL HOME TYPES,12,2023,Toronto C10,35,"$36,643,600 ","$1,046,960 ","$760,000 ",36,44.00%,117,2.7,97%,31,55
ALL HOME TYPES,12,2023,Toronto C11,13,"$13,731,999 ","$1,056,308 ","$709,000 ",22,47.80%,67,2.6,96%,29,33
ALL HOME TYPES,12,2023,Toronto C12,11,"$42,544,998 ","$3,867,727 ","$2,630,000 ",10,33.50%,57,6,94%,33,73
ALL HOME TYPES,12,2023,Toronto C13,28,"$26,460,700 ","$945,025 ","$865,000 ",29,47.60%,96,2.6,96%,35,54
ALL HOME TYPES,12,2023,Toronto C14,48,"$57,103,111 ","$1,189,648 ","$822,400 ",61,46.70%,168,2.8,96%,48,69
ALL HOME TYPES,12,2023,Toronto C15,62,"$55,167,853 ","$889,804 ","$735,000 ",68,48.60%,207,2.4,98%,31,43
ALL HOME TYPES,12,2023,Toronto Central,620,"$718,101,939 ","$1,158,229 ","$781,000 ",780,41.20%,"2,607",3.3,96%,35,54
ALL HOME TYPES,12,2023,Toronto E01,33,"$34,586,116 ","$1,048,064 ","$920,000 ",42,50.00%,61,1.5,100%,24,32
ALL HOME TYPES,12,2023,Toronto E02,25,"$28,947,000 ","$1,157,880 ","$1,160,000 ",25,51.70%,37,1.6,100%,21,36
ALL HOME TYPES,12,2023,Toronto E03,32,"$31,527,999 ","$985,250 ","$913,500 ",21,53.10%,40,1.6,100%,29,41
ALL HOME TYPES,12,2023,Toronto E04,38,"$32,371,500 ","$851,882 ","$902,500 ",31,55.40%,77,1.8,98%,29,44
ALL HOME TYPES,12,2023,Toronto E05,34,"$30,624,688 ","$900,726 ","$787,500 ",40,54.90%,78,1.9,99%,28,35
ALL HOME TYPES,12,2023,Toronto E06,20,"$20,013,000 ","$1,000,650 ","$866,250 ",19,44.90%,49,2.4,97%,27,43
ALL HOME TYPES,12,2023,Toronto E07,30,"$26,649,600 ","$888,320 ","$779,000 ",34,57.80%,89,1.8,101%,32,42
ALL HOME TYPES,12,2023,Toronto E08,20,"$17,231,000 ","$861,550 ","$834,000 ",36,46.30%,82,2.5,98%,28,46
ALL HOME TYPES,12,2023,Toronto E09,25,"$22,299,000 ","$891,960 ","$960,000 ",42,53.50%,80,1.7,99%,25,41
ALL HOME TYPES,12,2023,Toronto E10,26,"$27,022,399 ","$1,039,323 ","$944,500 ",36,49.00%,76,2.1,96%,28,40
ALL HOME TYPES,12,2023,Toronto E11,27,"$20,767,800 ","$769,178 ","$785,000 ",38,48.70%,68,2,101%,19,41
ALL HOME TYPES,12,2023,Toronto East,310,"$292,040,102 ","$942,065 ","$905,000 ",364,51.70%,737,1.8,99%,27,40
ALL HOME TYPES,12,2023,Toronto W01,24,"$26,291,000 ","$1,095,458 ","$725,000 ",31,44.50%,83,2.6,97%,38,55
ALL HOME TYPES,12,2023,Toronto W02,36,"$43,168,264 ","$1,199,118 ","$1,060,000 ",28,49.60%,65,1.9,100%,20,37
ALL HOME TYPES,12,2023,Toronto W03,22,"$20,173,000 ","$916,955 ","$855,000 ",18,45.10%,49,2.4,98%,41,66
ALL HOME TYPES,12,2023,Toronto W04,37,"$34,531,999 ","$933,297 ","$860,000 ",45,45.70%,124,2.8,99%,32,51
ALL HOME TYPES,12,2023,Toronto W05,57,"$47,645,500 ","$835,886 ","$900,000 ",52,51.00%,123,2.6,99%,37,56
ALL HOME TYPES,12,2023,Toronto W06,50,"$44,386,400 ","$887,728 ","$690,000 ",69,43.40%,240,2.9,96%,37,55
ALL HOME TYPES,12,2023,Toronto W07,9,"$13,588,500 ","$1,509,833 ","$1,500,000 ",6,46.10%,43,2.5,97%,37,70
ALL HOME TYPES,12,2023,Toronto W08,65,"$74,691,950 ","$1,149,107 ","$740,000 ",76,47.50%,218,2.5,96%,38,57
ALL HOME TYPES,12,2023,Toronto W09,17,"$14,945,000 ","$879,118 ","$775,000 ",23,54.50%,52,2.3,96%,52,58
ALL HOME TYPES,12,2023,Toronto W10,19,"$16,085,000 ","$846,579 ","$865,000 ",25,52.60%,69,2.2,97%,33,47
ALL HOME TYPES,12,2023,Toronto West,336,"$335,506,613 ","$998,532 ","$869,950 ",373,47.40%,"1,066",2.5,98%,36,54
ALL HOME TYPES,12,2023,Uxbridge,8,"$7,882,000 ","$985,250 ","$939,000 ",12,49.00%,42,2.4,96%,56,75
ALL HOME TYPES,12,2023,Vaughan,161,"$203,674,451 ","$1,265,059 ","$1,168,000 ",174,45.40%,531,2.6,98%,32,52
ALL HOME TYPES,12,2023,Whitby,87,"$81,658,624 ","$938,605 ","$890,000 ",92,53.00%,134,1.5,99%,24,43
ALL HOME TYPES,12,2023,York Region,612,"$783,984,220 ","$1,281,020 ","$1,196,500 ",648,47.20%,"1,793",2.4,98%,31,48
ALL HOME TYPES,1,2024,Adjala-Tosorontio,7,"$6,711,999 ","$958,857 ","$810,000 ",20,38.10%,33,5.2,96%,94,101
ALL HOME TYPES,1,2024,Ajax,75,"$69,533,874 ","$927,118 ","$890,000 ",97,54.50%,91,1.5,100%,35,52
ALL HOME TYPES,1,2024,All TRREB Areas,"4,223","$4,335,765,444 ","$1,026,703 ","$890,000 ","8,312",46.90%,"10,093",2.4,98%,37,54
ALL HOME TYPES,1,2024,Aurora,38,"$45,524,442 ","$1,198,012 ","$1,118,333 ",82,55.00%,94,1.9,99%,44,64
ALL HOME TYPES,1,2024,Bradford,31,"$31,761,029 ","$1,024,549 ","$1,018,000 ",46,40.70%,58,2.9,97%,41,75
ALL HOME TYPES,1,2024,Brampton,395,"$388,092,958 ","$982,514 ","$935,000 ",634,45.30%,664,2.3,99%,33,52
ALL HOME TYPES,1,2024,Brock,12,"$7,997,400 ","$666,450 ","$661,200 ",27,45.70%,32,3.1,96%,57,66
ALL HOME TYPES,1,2024,Burlington,144,"$139,537,083 ","$969,008 ","$908,750 ",253,57.50%,263,1.9,97%,45,54
ALL HOME TYPES,1,2024,Caledon,58,"$67,274,898 ","$1,159,912 ","$1,100,000 ",124,38.00%,180,3.8,98%,30,54
ALL HOME TYPES,1,2024,City of Toronto,"1,472","$1,412,994,955 ","$959,915 ","$750,000 ","3,456",45.20%,"4,540",2.7,98%,38,55
ALL HOME TYPES,1,2024,Clarington,82,"$68,423,290 ","$834,430 ","$795,000 ",158,54.80%,128,1.5,99%,36,51
ALL HOME TYPES,1,2024,Dufferin County,28,"$21,414,999 ","$764,821 ","$747,500 ",48,54.40%,51,1.9,97%,45,73
ALL HOME TYPES,1,2024,Durham Region,539,"$482,310,471 ","$894,825 ","$849,999 ",828,52.70%,751,1.6,99%,33,48
ALL HOME TYPES,1,2024,East Gwillimbury,33,"$40,748,166 ","$1,234,793 ","$1,275,000 ",71,43.60%,68,2.7,97%,40,46
ALL HOME TYPES,1,2024,Essa,14,"$11,562,000 ","$825,857 ","$715,000 ",41,48.40%,45,2.5,99%,35,52
ALL HOME TYPES,1,2024,Georgina,47,"$39,563,300 ","$841,772 ","$840,000 ",105,41.40%,131,3.1,97%,40,66
ALL HOME TYPES,1,2024,Halton Hills,49,"$47,129,900 ","$961,835 ","$890,000 ",71,49.80%,73,2.3,96%,42,56
ALL HOME TYPES,1,2024,Halton Region,454,"$519,157,220 ","$1,143,518 ","$998,000 ",797,51.50%,861,2.2,98%,40,56
ALL HOME TYPES,1,2024,Innisfil,29,"$26,087,000 ","$899,552 ","$845,000 ",119,31.70%,156,4.7,96%,40,62
ALL HOME TYPES,1,2024,King,10,"$15,918,000 ","$1,591,800 ","$1,434,000 ",42,34.70%,85,5.2,95%,61,82
ALL HOME TYPES,1,2024,Markham,198,"$251,268,068 ","$1,269,031 ","$1,196,500 ",333,53.90%,361,1.8,101%,38,49
ALL HOME TYPES,1,2024,Milton,111,"$114,734,125 ","$1,033,641 ","$999,999 ",180,51.20%,159,1.9,99%,33,51
ALL HOME TYPES,1,2024,Mississauga,376,"$394,295,476 ","$1,048,658 ","$925,000 ",668,47.40%,890,2.4,97%,36,57
ALL HOME TYPES,1,2024,New Tecumseth,45,"$35,806,199 ","$795,693 ","$750,000 ",67,47.60%,89,3,97%,57,82
ALL HOME TYPES,1,2024,Newmarket,67,"$75,761,587 ","$1,130,770 ","$1,026,600 ",109,50.70%,114,1.9,98%,36,45
ALL HOME TYPES,1,2024,Oakville,150,"$217,756,112 ","$1,451,707 ","$1,264,575 ",293,47.60%,366,2.6,97%,40,63
ALL HOME TYPES,1,2024,Orangeville,28,"$21,414,999 ","$764,821 ","$747,500 ",48,54.50%,51,1.9,97%,45,73
ALL HOME TYPES,1,2024,Oshawa,167,"$131,805,019 ","$789,252 ","$790,000 ",218,52.20%,178,1.6,99%,29,42
ALL HOME TYPES,1,2024,Peel Region,829,"$849,663,332 ","$1,024,926 ","$940,786 ","1,426",45.70%,"1,734",2.4,98%,34,55
ALL HOME TYPES,1,2024,Pickering,71,"$67,771,213 ","$954,524 ","$930,000 ",133,51.00%,131,1.8,99%,34,46
ALL HOME TYPES,1,2024,Richmond Hill,133,"$159,768,869 ","$1,201,270 ","$1,129,000 ",278,45.10%,348,2.6,99%,36,48
ALL HOME TYPES,1,2024,Scugog,10,"$10,117,600 ","$1,011,760 ","$951,300 ",24,52.50%,39,2.4,98%,37,56
ALL HOME TYPES,1,2024,Simcoe County,126,"$111,928,227 ","$888,319 ","$830,000 ",293,36.40%,381,3.6,97%,49,74
ALL HOME TYPES,1,2024,Stouffville,47,"$56,389,988 ","$1,199,787 ","$1,080,000 ",83,47.30%,94,2.6,99%,36,52
ALL HOME TYPES,1,2024,Toronto C01,213,"$179,724,781 ","$843,778 ","$680,000 ",591,38.80%,870,3.6,98%,39,61
ALL HOME TYPES,1,2024,Toronto C02,40,"$57,998,905 ","$1,449,973 ","$947,500 ",123,39.00%,175,3.9,96%,45,70
ALL HOME TYPES,1,2024,Toronto C03,19,"$28,352,700 ","$1,492,247 ","$1,255,000 ",64,40.30%,79,3.1,97%,40,48
ALL HOME TYPES,1,2024,Toronto C04,28,"$59,071,445 ","$2,109,694 ","$1,995,000 ",70,47.20%,84,2.4,98%,31,44
ALL HOME TYPES,1,2024,Toronto C06,21,"$20,933,000 ","$996,810 ","$658,000 ",49,41.20%,70,3.4,102%,34,54
ALL HOME TYPES,1,2024,Toronto C07,42,"$56,879,900 ","$1,354,283 ","$840,000 ",97,47.40%,138,2.7,97%,45,73
ALL HOME TYPES,1,2024,Toronto C08,139,"$101,691,725 ","$731,595 ","$650,000 ",342,35.50%,529,4,98%,45,66
ALL HOME TYPES,1,2024,Toronto C09,7,"$13,596,500 ","$1,942,357 ","$2,300,000 ",24,49.40%,32,2.5,98%,39,55
ALL HOME TYPES,1,2024,Toronto C10,44,"$42,071,399 ","$956,168 ","$675,000 ",97,45.20%,117,2.6,100%,39,59
ALL HOME TYPES,1,2024,Toronto C11,12,"$11,874,800 ","$989,567 ","$605,950 ",51,45.50%,74,2.7,97%,41,51
ALL HOME TYPES,1,2024,Toronto C12,9,"$18,056,000 ","$2,006,222 ","$1,910,000 ",36,33.50%,58,5.8,90%,38,63
ALL HOME TYPES,1,2024,Toronto C13,32,"$34,852,401 ","$1,089,138 ","$710,000 ",57,48.50%,87,2.5,97%,43,61
ALL HOME TYPES,1,2024,Toronto C14,55,"$50,781,947 ","$923,308 ","$650,000 ",148,46.70%,189,2.7,98%,40,50
ALL HOME TYPES,1,2024,Toronto C15,80,"$72,905,376 ","$911,317 ","$751,944 ",159,49.50%,204,2.4,98%,43,53
ALL HOME TYPES,1,2024,Toronto Central,741,"$748,790,879 ","$1,010,514 ","$713,000 ","1,908",41.50%,"2,706",3.2,98%,41,60
ALL HOME TYPES,1,2024,Toronto E01,28,"$31,341,400 ","$1,119,336 ","$1,130,000 ",70,50.20%,73,1.5,103%,22,39
ALL HOME TYPES,1,2024,Toronto E02,19,"$22,881,514 ","$1,204,290 ","$1,140,000 ",44,51.70%,40,1.6,102%,26,36
ALL HOME TYPES,1,2024,Toronto E03,26,"$26,709,000 ","$1,027,269 ","$1,015,000 ",53,53.60%,43,1.5,104%,27,33
ALL HOME TYPES,1,2024,Toronto E04,47,"$40,327,374 ","$858,029 ","$840,000 ",60,56.40%,70,1.7,99%,40,50
ALL HOME TYPES,1,2024,Toronto E05,36,"$28,577,500 ","$793,819 ","$629,500 ",50,55.60%,71,1.9,102%,47,65
ALL HOME TYPES,1,2024,Toronto E06,24,"$22,574,300 ","$940,596 ","$902,450 ",52,44.90%,47,2.3,100%,30,44
ALL HOME TYPES,1,2024,Toronto E07,30,"$21,826,297 ","$727,543 ","$622,500 ",70,56.90%,86,1.8,98%,36,47
ALL HOME TYPES,1,2024,Toronto E08,33,"$25,301,286 ","$766,706 ","$600,000 ",56,47.30%,72,2.5,100%,36,56
ALL HOME TYPES,1,2024,Toronto E09,49,"$40,889,200 ","$834,473 ","$890,000 ",86,54.20%,80,1.7,100%,23,34
ALL HOME TYPES,1,2024,Toronto E10,37,"$36,404,101 ","$983,895 ","$880,000 ",63,49.60%,62,2.1,99%,30,43
ALL HOME TYPES,1,2024,Toronto E11,42,"$35,348,599 ","$841,633 ","$857,000 ",60,50.10%,57,2,99%,40,52
ALL HOME TYPES,1,2024,Toronto East,371,"$332,180,571 ","$895,365 ","$878,000 ",664,52.20%,701,1.8,100%,33,46
ALL HOME TYPES,1,2024,Toronto W01,21,"$25,502,800 ","$1,214,419 ","$880,000 ",59,44.60%,85,2.6,101%,33,43
ALL HOME TYPES,1,2024,Toronto W02,32,"$35,577,000 ","$1,111,781 ","$1,077,500 ",68,50.10%,73,1.9,100%,33,55
ALL HOME TYPES,1,2024,Toronto W03,22,"$19,656,999 ","$893,500 ","$891,000 ",49,45.10%,57,2.4,98%,45,54
ALL HOME TYPES,1,2024,Toronto W04,42,"$35,292,000 ","$840,286 ","$737,500 ",99,45.50%,134,2.8,98%,44,61
ALL HOME TYPES,1,2024,Toronto W05,51,"$41,124,388 ","$806,361 ","$850,000 ",129,50.70%,139,2.5,99%,32,48
ALL HOME TYPES,1,2024,Toronto W06,54,"$46,842,035 ","$867,445 ","$728,750 ",174,43.10%,251,2.9,96%,35,58
ALL HOME TYPES,1,2024,Toronto W07,14,"$17,018,833 ","$1,215,631 ","$1,072,500 ",26,46.60%,39,2.5,99%,39,70
ALL HOME TYPES,1,2024,Toronto W08,80,"$74,861,749 ","$935,772 ","$633,000 ",177,47.20%,225,2.5,97%,38,57
ALL HOME TYPES,1,2024,Toronto W09,22,"$19,287,500 ","$876,705 ","$880,000 ",45,54.20%,58,2.3,99%,33,44
ALL HOME TYPES,1,2024,Toronto W10,22,"$16,860,201 ","$766,373 ","$737,500 ",58,52.00%,72,2.3,96%,45,60
ALL HOME TYPES,1,2024,Toronto West,360,"$332,023,505 ","$922,288 ","$772,500 ",884,47.20%,"1,133",2.5,98%,37,55
ALL HOME TYPES,1,2024,Uxbridge,15,"$16,551,500 ","$1,103,433 ","$1,020,000 ",26,49.80%,35,2.4,98%,38,59
ALL HOME TYPES,1,2024,Vaughan,202,"$253,353,820 ","$1,254,227 ","$1,122,500 ",361,46.50%,480,2.6,97%,35,55
ALL HOME TYPES,1,2024,Whitby,107,"$110,110,575 ","$1,029,071 ","$985,000 ",145,54.10%,117,1.5,99%,32,48
ALL HOME TYPES,1,2024,York Region,775,"$938,296,240 ","$1,210,705 ","$1,120,000 ","1,464",47.90%,"1,775",2.4,99%,37,53
ALL HOME TYPES,2,2024,Adjala-Tosorontio,9,"$10,636,500 ","$1,181,833 ","$999,000 ",22,39.00%,28,5,96%,42,55
ALL HOME TYPES,2,2024,Ajax,81,"$78,613,203 ","$970,533 ","$941,000 ",135,54.10%,99,1.5,103%,20,32
ALL HOME TYPES,2,2024,All TRREB Areas,"5,607","$6,216,590,503 ","$1,108,720 ","$970,000 ","11,396",46.60%,"11,102",2.4,101%,25,37
ALL HOME TYPES,2,2024,Aurora,70,"$101,782,076 ","$1,454,030 ","$1,313,500 ",125,54.60%,103,1.8,102%,17,30
ALL HOME TYPES,2,2024,Bradford,42,"$46,433,650 ","$1,105,563 ","$1,065,000 ",84,41.40%,62,2.8,100%,27,46
ALL HOME TYPES,2,2024,Brampton,445,"$459,984,553 ","$1,033,673 ","$987,000 ",892,44.80%,707,2.3,100%,22,33
ALL HOME TYPES,2,2024,Brock,14,"$10,662,900 ","$761,636 ","$779,000 ",21,46.10%,34,3.1,97%,35,52
ALL HOME TYPES,2,2024,Burlington,203,"$226,751,889 ","$1,117,004 ","$1,008,000 ",334,57.20%,285,1.9,98%,26,41
ALL HOME TYPES,2,2024,Caledon,75,"$98,850,948 ","$1,318,013 ","$1,240,000 ",172,37.30%,189,3.8,98%,27,49
ALL HOME TYPES,2,2024,City of Toronto,"1,971","$2,113,953,320 ","$1,072,528 ","$875,000 ","4,347",44.80%,"5,017",2.7,101%,26,39
ALL HOME TYPES,2,2024,Clarington,155,"$128,936,130 ","$831,846 ","$800,000 ",211,55.20%,118,1.4,103%,22,37
ALL HOME TYPES,2,2024,Dufferin County,34,"$26,401,300 ","$776,509 ","$772,500 ",59,54.80%,50,1.9,99%,20,33
ALL HOME TYPES,2,2024,Durham Region,745,"$684,667,969 ","$919,017 ","$870,000 ","1,217",52.60%,801,1.6,102%,20,32
ALL HOME TYPES,2,2024,East Gwillimbury,35,"$46,165,500 ","$1,319,014 ","$1,330,000 ",95,42.80%,89,2.7,98%,20,27
ALL HOME TYPES,2,2024,Essa,22,"$15,802,900 ","$718,314 ","$718,500 ",57,46.70%,48,2.5,98%,24,51
ALL HOME TYPES,2,2024,Georgina,64,"$59,664,188 ","$932,253 ","$907,000 ",135,40.80%,144,3.1,99%,35,54
ALL HOME TYPES,2,2024,Halton Hills,65,"$71,022,507 ","$1,092,654 ","$961,621 ",107,50.60%,82,2.2,99%,16,24
ALL HOME TYPES,2,2024,Halton Region,633,"$802,017,971 ","$1,267,011 ","$1,105,000 ","1,186",51.10%,977,2.1,99%,24,36
ALL HOME TYPES,2,2024,Innisfil,54,"$43,858,498 ","$812,194 ","$793,750 ",160,31.90%,180,4.6,98%,28,47
ALL HOME TYPES,2,2024,King,22,"$40,169,400 ","$1,825,882 ","$1,812,500 ",67,33.70%,89,5.2,95%,25,50
ALL HOME TYPES,2,2024,Markham,238,"$313,394,528 ","$1,316,784 ","$1,299,000 ",448,53.00%,404,1.8,105%,20,29
ALL HOME TYPES,2,2024,Milton,151,"$167,100,196 ","$1,106,624 ","$1,060,000 ",256,50.70%,172,1.8,101%,23,35
ALL HOME TYPES,2,2024,Mississauga,475,"$473,223,040 ","$996,259 ","$900,000 ",945,47.10%,953,2.4,99%,26,42
ALL HOME TYPES,2,2024,New Tecumseth,59,"$59,387,176 ","$1,006,562 ","$905,000 ",123,47.50%,100,2.9,97%,41,56
ALL HOME TYPES,2,2024,Newmarket,85,"$104,601,841 ","$1,230,610 ","$1,185,000 ",155,49.80%,131,1.9,102%,27,36
ALL HOME TYPES,2,2024,Oakville,214,"$337,143,379 ","$1,575,436 ","$1,353,750 ",489,46.90%,438,2.6,99%,26,36
ALL HOME TYPES,2,2024,Orangeville,34,"$26,401,300 ","$776,509 ","$772,500 ",59,54.80%,50,1.9,99%,20,33
ALL HOME TYPES,2,2024,Oshawa,212,"$173,877,852 ","$820,179 ","$778,500 ",358,52.20%,209,1.6,104%,18,27
ALL HOME TYPES,2,2024,Peel Region,995,"$1,032,058,541 ","$1,037,245 ","$975,000 ","2,009",45.30%,"1,849",2.4,99%,24,39
ALL HOME TYPES,2,2024,Pickering,103,"$102,455,168 ","$994,710 ","$925,000 ",179,50.10%,132,1.8,101%,21,34
ALL HOME TYPES,2,2024,Richmond Hill,182,"$257,731,630 ","$1,416,108 ","$1,335,950 ",384,44.50%,381,2.6,102%,26,40
ALL HOME TYPES,2,2024,Scugog,20,"$22,093,900 ","$1,104,695 ","$962,450 ",37,51.50%,35,2.4,98%,42,63
ALL HOME TYPES,2,2024,Simcoe County,186,"$176,118,724 ","$946,875 ","$870,500 ",446,37.20%,418,3.5,98%,32,50
ALL HOME TYPES,2,2024,Stouffville,55,"$72,720,075 ","$1,322,183 ","$1,189,000 ",111,47.70%,92,2.5,101%,24,32
ALL HOME TYPES,2,2024,Toronto C01,265,"$234,070,925 ","$883,287 ","$728,500 ",701,38.10%,994,3.6,98%,30,44
ALL HOME TYPES,2,2024,Toronto C02,51,"$79,550,388 ","$1,559,812 ","$1,201,000 ",169,37.50%,215,4,101%,21,30
ALL HOME TYPES,2,2024,Toronto C03,31,"$57,179,800 ","$1,844,510 ","$1,405,000 ",89,39.60%,106,3.1,97%,26,47
ALL HOME TYPES,2,2024,Toronto C04,56,"$120,049,036 ","$2,143,733 ","$1,972,500 ",112,47.70%,89,2.2,100%,21,27
ALL HOME TYPES,2,2024,Toronto C06,21,"$22,852,000 ","$1,088,190 ","$636,000 ",53,40.90%,70,3.4,100%,25,34
ALL HOME TYPES,2,2024,Toronto C07,46,"$62,226,089 ","$1,352,741 ","$1,006,500 ",141,45.50%,165,2.9,99%,41,57
ALL HOME TYPES,2,2024,Toronto C08,132,"$97,343,312 ","$737,449 ","$657,500 ",373,35.00%,579,4,99%,36,54
ALL HOME TYPES,2,2024,Toronto C09,10,"$20,783,000 ","$2,078,300 ","$1,488,500 ",48,47.00%,54,2.7,100%,41,66
ALL HOME TYPES,2,2024,Toronto C10,43,"$37,301,007 ","$867,465 ","$770,000 ",107,44.50%,139,2.7,100%,25,39
ALL HOME TYPES,2,2024,Toronto C11,33,"$42,943,800 ","$1,301,327 ","$757,000 ",61,45.70%,74,2.8,100%,18,32
ALL HOME TYPES,2,2024,Toronto C12,12,"$28,316,300 ","$2,359,692 ","$1,328,400 ",47,32.40%,67,5.9,96%,44,81
ALL HOME TYPES,2,2024,Toronto C13,43,"$50,409,188 ","$1,172,307 ","$930,000 ",112,46.70%,122,2.6,100%,25,36
ALL HOME TYPES,2,2024,Toronto C14,63,"$75,194,997 ","$1,193,571 ","$820,000 ",154,45.90%,204,2.8,102%,24,32
ALL HOME TYPES,2,2024,Toronto C15,92,"$86,407,826 ","$939,216 ","$790,000 ",181,49.10%,216,2.4,101%,26,39
ALL HOME TYPES,2,2024,Toronto Central,898,"$1,014,627,668 ","$1,129,875 ","$788,000 ","2,348",40.80%,"3,094",3.3,99%,29,43
ALL HOME TYPES,2,2024,Toronto E01,47,"$56,097,425 ","$1,193,562 ","$1,200,000 ",103,49.30%,78,1.5,109%,17,24
ALL HOME TYPES,2,2024,Toronto E02,42,"$55,007,669 ","$1,309,706 ","$1,261,250 ",79,51.80%,47,1.5,104%,17,21
ALL HOME TYPES,2,2024,Toronto E03,55,"$66,961,263 ","$1,217,478 ","$1,090,000 ",92,53.30%,48,1.5,106%,17,26
ALL HOME TYPES,2,2024,Toronto E04,56,"$46,005,010 ","$821,518 ","$858,500 ",87,57.50%,69,1.7,105%,24,32
ALL HOME TYPES,2,2024,Toronto E05,53,"$50,769,588 ","$957,917 ","$845,000 ",89,56.20%,79,1.9,104%,25,30
ALL HOME TYPES,2,2024,Toronto E06,24,"$25,891,100 ","$1,078,796 ","$1,036,500 ",39,46.00%,45,2.3,104%,22,32
